URL,Status
https://login.usatoday.com/USAT-GUP/authenticate/?success-url=https%3A%2F%2Fwww.usatoday.com%2Fstory%2Fopinion%2F2019%2F12%2F04%2Fsubmit-letters-columns-and-comment-social%2F2608825001%2F&cancel-url=https%3A%2F%2Fwww.usatoday.com%2Fstory%2Fopinion%2F2019%2F12%2F04%2Fsubmit-letters-columns-and-comment-social%2F2608825001%2F&from-state=returning-user-get-redirect&cookies=,200
https://classifieds.usatoday.com/page/8/?et_blog,200
https://www.usatoday.com/online-betting/sports/ncaaf-heisman-odds,200
https://www.usatoday.com/story/money/2024/11/05/tgi-fridays-bankruptcy-gift-cards/76064934007/,200
https://www.usatoday.com/story/money/2023/03/28/kroger-albertsons-merger-will-the-biden-administration-stop-it/69791116007/?gnt-cfr=1&gca-cat=p,200
https://cm.usatoday.com/site-feedback/?platform=Tangent-Desktop&url=https%3A%2F%2Fwww.usatoday.com%2Fstory%2Fmoney%2F2024%2F11%2F05%2Ftgi-fridays-bankruptcy-gift-cards%2F76064934007%2F&marketName=usatoday&cta=Footer,200
https://subscribe.usatoday.com/checkout?offer=W-TS&unitNumber=8872&publicationCode=TU&secondaryPublicationCode=UT&promotionCode=TS&fodCode=MF&theme=sportsweekly,200
https://subscribe.usatoday.com/offers?gps-source=CPHEARTHIS&itm_medium=subscribe&itm_source=hear_this_story&itm_campaign=story_page&itm_content=bluebutton&theme=twentyfour&hideGrid=true&gnt-eid=control,200
https://cm.usatoday.com/site-feedback/?platform=Tangent-Desktop&url=https%3A%2F%2Fwww.usatoday.com%2Fstory%2Fmoney%2F2024%2F11%2F05%2Ftgi-fridays-bankruptcy-gift-cards%2F76064934007%2F&marketName=usatoday&cta=Right-Rail,200
https://www.usatoday.com/story/money/2024/09/30/plan-to-sell-stores-after-kroger-albertsons-merger-draws-fire-in-trial/75457450007/,200
https://www.usatoday.com/story/money/2024/04/22/kroger-albertsons-agree-to-sell-off-579-stores-to-mollify-regulators/73410731007/?gnt-cfr=1&gca-cat=p,200
https://www.usatoday.com/story/news/2022/10/14/kroger-albertsons-enter-agreement-to-merge/69562703007/,200
https://subscribe.usatoday.com/checkout?offer=W-TS&theme=sportsweekly&offerId=6MS&promotionCode=W-TS,200
https://profile.usatoday.com/newsletters/everyones-talking/,200
https://cm.usatoday.com/site-feedback/?platform=Tangent-Desktop&url=https%3A%2F%2Fwww.usatoday.com%2Fstory%2Fmoney%2F2024%2F09%2F30%2Fplan-to-sell-stores-after-kroger-albertsons-merger-draws-fire-in-trial%2F75457450007%2F&marketName=usatoday&cta=Footer,200
https://www.usatoday.com/story/money/2024/11/04/tgi-fridays-bankruptcy-closures/76050421007/,200
https://cm.usatoday.com/site-feedback/?platform=Tangent-Desktop&url=https%3A%2F%2Fwww.usatoday.com%2Fstory%2Fnews%2F2022%2F10%2F14%2Fkroger-albertsons-enter-agreement-to-merge%2F69562703007%2F&marketName=usatoday&cta=Footer,200
https://cm.usatoday.com/your-privacy-choices,200
https://cm.usatoday.com/site-feedback/?platform=Tangent-Desktop&url=https%3A%2F%2Fwww.usatoday.com%2Fstory%2Fmoney%2F2024%2F11%2F04%2Ftgi-fridays-bankruptcy-closures%2F76050421007%2F&marketName=usatoday&cta=Footer,200
https://cm.usatoday.com/site-feedback/?platform=Tangent-Desktop&url=https%3A%2F%2Fwww.usatoday.com%2Fstory%2Fmoney%2F2024%2F11%2F04%2Ftgi-fridays-bankruptcy-closures%2F76050421007%2F&marketName=usatoday&cta=Right-Rail,200
https://www.usatoday.com/story/news/nation/2025/02/25/when-is-mardi-gras-2025-fat-tuesday/78387134007/,200
https://www.usatoday.com/story/money/2025/02/22/scam-text-unpaid-tolls-ftc-fbi-warning-what-do/79628417007/,200
https://www.usatoday.com/staff/2646756001/natalie-neysa-alund/,200
https://www.usatoday.com/story/news/world/2025/02/25/man-busted-smuggling-cocaine-toupee-airport-video/80220799007/,200
https://login.usatoday.com/USAT-GUP/authenticate/?success-url=https%3A%2F%2Fwww.usatoday.com%2Fstory%2Fmoney%2F2023%2F03%2F28%2Fkroger-albertsons-merger-will-the-biden-administration-stop-it%2F69791116007%2F&cancel-url=https%3A%2F%2Fwww.usatoday.com%2Fstory%2Fmoney%2F2023%2F03%2F28%2Fkroger-albertsons-merger-will-the-biden-administration-stop-it%2F69791116007%2F&from-state=returning-user-get-redirect&cookies=,200
https://cm.usatoday.com/site-feedback/?platform=Tangent-Desktop&url=https%3A%2F%2Fwww.usatoday.com%2Fstory%2Fnews%2Fworld%2F2025%2F02%2F25%2Fman-busted-smuggling-cocaine-toupee-airport-video%2F80220799007%2F&marketName=usatoday&cta=Footer,200
https://classifieds.usatoday.com/page/6/?et_blog,200
https://cm.usatoday.com/site-feedback/?platform=Tangent-Desktop&url=https%3A%2F%2Fwww.usatoday.com%2Fstory%2Fnews%2Fworld%2F2025%2F02%2F25%2Fman-busted-smuggling-cocaine-toupee-airport-video%2F80220799007%2F&marketName=usatoday&cta=Right-Rail,200
https://www.usatoday.com/story/news/nation/2024/08/12/harvey-school-district-chicken-wing-theft/74772952007/,200
https://www.usatoday.com/story/news/nation/2025/02/25/asteroid-yr4-threat-odds-zero-earth-2032-nasa/80258606007/,200
https://www.usatoday.com/story/news/nation/2024/08/16/woman-arrested-applebees-all-you-can-eat-deal/74824847007/,200
https://login.usatoday.com/USAT-GUP/password-forgot/?success-url=https://www.usatoday.com/story/money/2023/03/28/kroger-albertsons-merger-will-the-biden-administration-stop-it/69791116007/&cancel-url=https://www.usatoday.com/story/money/2023/03/28/kroger-albertsons-merger-will-the-biden-administration-stop-it/69791116007/&cookies=&from-state=method-select&bypass-returning-user=true&_=_,200
https://www.usatoday.com/staff/5133245001/amaris-encinas/,200
https://www.usatoday.com/story/life/pets/2025/02/22/purina-chief-snuggle-officer-finalists/79359813007/,200
https://subscribe.usatoday.com/offers?gps-source=CPTOPNAVBAR&itm_campaign=2025USATBAU3&itm_medium=ONSITE&itm_content=bluebutton&theme=twentyfour&hideGrid=true&gnt-eid=control,200
https://cm.usatoday.com/site-feedback/?platform=Tangent-Desktop&url=https%3A%2F%2Fwww.usatoday.com%2Fstory%2Fnews%2Fnation%2F2024%2F08%2F16%2Fwoman-arrested-applebees-all-you-can-eat-deal%2F74824847007%2F&marketName=usatoday&cta=Footer,200
https://cm.usatoday.com/site-feedback/?platform=Tangent-Desktop&url=https%3A%2F%2Fwww.usatoday.com%2Fstory%2Fnews%2Fnation%2F2024%2F08%2F16%2Fwoman-arrested-applebees-all-you-can-eat-deal%2F74824847007%2F&marketName=usatoday&cta=Right-Rail,200
https://www.usatoday.com/story/news/nation/2024/08/15/chris-jones-chicken-wings-stolen-school-worker-prison/74808057007/,200
https://cm.usatoday.com/site-feedback/?platform=Tangent-Desktop&url=https%3A%2F%2Fwww.usatoday.com%2Fstaff%2F5133245001%2Famaris-encinas%2F&marketName=usatoday&cta=Footer,200
https://cm.usatoday.com/site-feedback/?platform=Tangent-Desktop&url=https%3A%2F%2Fwww.usatoday.com%2Fstory%2Flife%2Fpets%2F2025%2F02%2F22%2Fpurina-chief-snuggle-officer-finalists%2F79359813007%2F&marketName=usatoday&cta=Footer,200
https://cm.usatoday.com/site-feedback/?platform=Tangent-Desktop&url=https%3A%2F%2Fwww.usatoday.com%2Fstory%2Flife%2Fpets%2F2025%2F02%2F22%2Fpurina-chief-snuggle-officer-finalists%2F79359813007%2F&marketName=usatoday&cta=Right-Rail,200
https://cm.usatoday.com/site-feedback/?platform=Tangent-Desktop&url=https%3A%2F%2Fwww.usatoday.com%2Fstory%2Fnews%2Fnation%2F2024%2F08%2F15%2Fchris-jones-chicken-wings-stolen-school-worker-prison%2F74808057007%2F&marketName=usatoday&cta=Footer,200
https://cm.usatoday.com/site-feedback/?platform=Tangent-Desktop&url=https%3A%2F%2Fwww.usatoday.com%2Fstory%2Fnews%2Fnation%2F2024%2F08%2F15%2Fchris-jones-chicken-wings-stolen-school-worker-prison%2F74808057007%2F&marketName=usatoday&cta=Right-Rail,200
https://www.usatoday.com/story/news/nation/2024/08/15/buc-ees-inflatable-beaver-lawsuit-south-carolina/74812997007/,200
https://www.usatoday.com/story/life/pets/2025/02/21/best-dog-breeds-qualities-apartment-renting/79084009007/,200
https://profile.usatoday.com/newsletters/everyones-talking/?ipid=signuptop10,200
https://www.usatoday.com/story/life/pets/2025/02/19/pedigree-foundation-rescue-dog-of-the-year-2025/79175715007/,200
https://www.usatoday.com/staff/4387172002/gabe-hauari/,200
https://cm.usatoday.com/site-feedback/?platform=Tangent-Desktop&url=https%3A%2F%2Fwww.usatoday.com%2Fstory%2Flife%2Fpets%2F2025%2F02%2F21%2Fbest-dog-breeds-qualities-apartment-renting%2F79084009007%2F&marketName=usatoday&cta=Footer,200
https://cm.usatoday.com/site-feedback/?platform=Tangent-Desktop&url=https%3A%2F%2Fwww.usatoday.com%2Fstory%2Flife%2Fpets%2F2025%2F02%2F21%2Fbest-dog-breeds-qualities-apartment-renting%2F79084009007%2F&marketName=usatoday&cta=Right-Rail,200
https://classifieds.usatoday.com/blog/launching-a-podcast-challenge-igniting-creativity-and-engagement/,200
https://www.usatoday.com/story/life/pets/2025/01/22/best-veterinarian-ranking-vote-industry-professionals-usa-today/77430305007/,200
https://cm.usatoday.com/site-feedback/?platform=Tangent-Desktop&url=https%3A%2F%2Fwww.usatoday.com%2Fstory%2Flife%2Fpets%2F2025%2F02%2F19%2Fpedigree-foundation-rescue-dog-of-the-year-2025%2F79175715007%2F&marketName=usatoday&cta=Footer,200
https://cm.usatoday.com/site-feedback/?platform=Tangent-Desktop&url=https%3A%2F%2Fwww.usatoday.com%2Fstory%2Flife%2Fpets%2F2025%2F02%2F19%2Fpedigree-foundation-rescue-dog-of-the-year-2025%2F79175715007%2F&marketName=usatoday&cta=Right-Rail,200
https://cm.usatoday.com/site-feedback/?platform=Tangent-Desktop&url=https%3A%2F%2Fwww.usatoday.com%2Fstaff%2F4387172002%2Fgabe-hauari%2F&marketName=usatoday&cta=Footer,200
https://classifieds.usatoday.com/blog/the-path-to-podcasting-success-strategies-for-emerging-voices/,200
https://cm.usatoday.com/site-feedback/?platform=Tangent-Desktop&url=https%3A%2F%2Fwww.usatoday.com%2Fstory%2Flife%2Fpets%2F2025%2F01%2F22%2Fbest-veterinarian-ranking-vote-industry-professionals-usa-today%2F77430305007%2F&marketName=usatoday&cta=Footer,200
https://www.usatoday.com/story/news/nation/2024/04/29/pet-care-animal-hospitals-veterinary-crisis/73096878007/,200
https://www.usatoday.com/staff/2648192001/claire-thornton/,200
https://login.usatoday.com/USAT-GUP/authenticate/?success-url=https%3A%2F%2Fwww.usatoday.com%2Fstory%2Fnews%2Fnation%2F2024%2F08%2F15%2Fchris-jones-chicken-wings-stolen-school-worker-prison%2F74808057007%2F&cancel-url=https%3A%2F%2Fwww.usatoday.com%2Fstory%2Fnews%2Fnation%2F2024%2F08%2F15%2Fchris-jones-chicken-wings-stolen-school-worker-prison%2F74808057007%2F&from-state=returning-user-get-redirect&cookies=,200
https://cm.usatoday.com/site-feedback/?platform=Tangent-Desktop&url=https%3A%2F%2Fwww.usatoday.com%2Fstaff%2F2648192001%2Fclaire-thornton%2F&marketName=usatoday&cta=Footer,200
https://www.usatoday.com/story/entertainment/tv/2025/02/10/snl-50-anniversary-episode-celebrities-cast/78387293007/,200
https://www.usatoday.com/story/life/pets/2024/10/26/justin-baldoni-dog-happy/75827984007/,200
https://www.usatoday.com/story/news/nation/2024/10/21/daniel-penny-trial-date-jury-selection/75669941007/,200
https://cm.usatoday.com/site-feedback/?platform=Tangent-Desktop&url=https%3A%2F%2Fwww.usatoday.com%2Fstory%2Fentertainment%2Ftv%2F2025%2F02%2F10%2Fsnl-50-anniversary-episode-celebrities-cast%2F78387293007%2F&marketName=usatoday&cta=Footer,200
https://cm.usatoday.com/site-feedback/?platform=Tangent-Desktop&url=https%3A%2F%2Fwww.usatoday.com%2Fstory%2Fentertainment%2Ftv%2F2025%2F02%2F10%2Fsnl-50-anniversary-episode-celebrities-cast%2F78387293007%2F&marketName=usatoday&cta=Right-Rail,200
https://login.usatoday.com/USAT-GUP/password-forgot/?success-url=https://www.usatoday.com/story/news/nation/2024/08/15/chris-jones-chicken-wings-stolen-school-worker-prison/74808057007/&cancel-url=https://www.usatoday.com/story/news/nation/2024/08/15/chris-jones-chicken-wings-stolen-school-worker-prison/74808057007/&cookies=&from-state=method-select&bypass-returning-user=true&_=_,200
https://cm.usatoday.com/site-feedback/?platform=Tangent-Desktop&url=https%3A%2F%2Fwww.usatoday.com%2Fstory%2Flife%2Fpets%2F2024%2F10%2F26%2Fjustin-baldoni-dog-happy%2F75827984007%2F&marketName=usatoday&cta=Footer,200
https://cm.usatoday.com/site-feedback/?platform=Tangent-Desktop&url=https%3A%2F%2Fwww.usatoday.com%2Fstory%2Flife%2Fpets%2F2024%2F10%2F26%2Fjustin-baldoni-dog-happy%2F75827984007%2F&marketName=usatoday&cta=Right-Rail,200
https://cm.usatoday.com/site-feedback/?platform=Tangent-Desktop&url=https%3A%2F%2Fwww.usatoday.com%2Fstory%2Fnews%2Fnation%2F2024%2F10%2F21%2Fdaniel-penny-trial-date-jury-selection%2F75669941007%2F&marketName=usatoday&cta=Right-Rail,200
https://www.usatoday.com/story/life/pets/2024/10/19/nyc-dog-halloween-costumes-parade/75690437007/,200
https://www.usatoday.com/story/life/pets/2024/10/11/halloween-decorations-scare-dogs/75512403007/,200
https://cm.usatoday.com/site-feedback/?platform=Tangent-Desktop&url=https%3A%2F%2Fwww.usatoday.com%2Fstory%2Fnews%2Fnation%2F2024%2F10%2F21%2Fdaniel-penny-trial-date-jury-selection%2F75669941007%2F&marketName=usatoday&cta=Footer,200
https://www.usatoday.com/story/news/nation/2023/06/14/new-york-subway-death-marine-vet-indicted-in-fatal-chokehold/70323467007/,200
https://www.usatoday.com/picture-gallery/news/politics/2025/02/11/new-york-city-mayor-eric-adams-photos/78411746007/,200
https://cm.usatoday.com/site-feedback/?platform=Tangent-Desktop&url=https%3A%2F%2Fwww.usatoday.com%2Fstory%2Flife%2Fpets%2F2024%2F10%2F19%2Fnyc-dog-halloween-costumes-parade%2F75690437007%2F&marketName=usatoday&cta=Footer,200
https://cm.usatoday.com/site-feedback/?platform=Tangent-Desktop&url=https%3A%2F%2Fwww.usatoday.com%2Fstory%2Flife%2Fpets%2F2024%2F10%2F11%2Fhalloween-decorations-scare-dogs%2F75512403007%2F&marketName=usatoday&cta=Footer,200
https://cm.usatoday.com/site-feedback/?platform=Tangent-Desktop&url=https%3A%2F%2Fwww.usatoday.com%2Fstory%2Flife%2Fpets%2F2024%2F10%2F11%2Fhalloween-decorations-scare-dogs%2F75512403007%2F&marketName=usatoday&cta=Right-Rail,200
https://cm.usatoday.com/site-feedback/?platform=Tangent-Desktop&url=https%3A%2F%2Fwww.usatoday.com%2Fstory%2Fnews%2Fnation%2F2023%2F06%2F14%2Fnew-york-subway-death-marine-vet-indicted-in-fatal-chokehold%2F70323467007%2F&marketName=usatoday&cta=Footer,200
https://cm.usatoday.com/site-feedback/?platform=Tangent-Desktop&url=https%3A%2F%2Fwww.usatoday.com%2Fstory%2Fnews%2Fnation%2F2023%2F06%2F14%2Fnew-york-subway-death-marine-vet-indicted-in-fatal-chokehold%2F70323467007%2F&marketName=usatoday&cta=Right-Rail,200
https://www.usatoday.com/story/news/nation/2023/05/11/manslaughter-charge-jordan-neely-chokehold-death/70209542007/,200
https://www.usatoday.com/story/news/nation/2023/05/07/who-was-jordan-neely/70190944007/,200
https://cm.usatoday.com/site-feedback/?platform=Tangent-Desktop&url=https%3A%2F%2Fwww.usatoday.com%2Fpicture-gallery%2Fnews%2Fpolitics%2F2025%2F02%2F11%2Fnew-york-city-mayor-eric-adams-photos%2F78411746007%2F&marketName=usatoday&cta=Footer,200
https://login.usatoday.com/USAT-GUP/authenticate/?success-url=https%3A%2F%2Fwww.usatoday.com%2Fstory%2Flife%2Fpets%2F2025%2F01%2F22%2Fbest-veterinarian-ranking-vote-industry-professionals-usa-today%2F77430305007%2F&cancel-url=https%3A%2F%2Fwww.usatoday.com%2Fstory%2Flife%2Fpets%2F2025%2F01%2F22%2Fbest-veterinarian-ranking-vote-industry-professionals-usa-today%2F77430305007%2F&from-state=returning-user-get-redirect&cookies=,200
https://cm.usatoday.com/site-feedback/?platform=Tangent-Desktop&url=https%3A%2F%2Fwww.usatoday.com%2Fstory%2Fnews%2Fnation%2F2023%2F05%2F07%2Fwho-was-jordan-neely%2F70190944007%2F&marketName=usatoday&cta=Footer,200
https://www.usatoday.com/staff/4955989001/diamond-moore/,200
https://www.usatoday.com/story/news/nation/2023/06/28/daniel-penny-pleads-not-guilty-in-subway-chokehold-death-of-jordan-neely/70363815007/,200
https://cm.usatoday.com/site-feedback/?platform=Tangent-Desktop&url=https%3A%2F%2Fwww.usatoday.com%2Fstory%2Fnews%2Fnation%2F2023%2F05%2F07%2Fwho-was-jordan-neely%2F70190944007%2F&marketName=usatoday&cta=Right-Rail,200
https://login.usatoday.com/USAT-GUP/password-forgot/?success-url=https://www.usatoday.com/story/life/pets/2025/01/22/best-veterinarian-ranking-vote-industry-professionals-usa-today/77430305007/&cancel-url=https://www.usatoday.com/story/life/pets/2025/01/22/best-veterinarian-ranking-vote-industry-professionals-usa-today/77430305007/&cookies=&from-state=method-select&bypass-returning-user=true&_=_,200
https://www.usatoday.com/story/news/nation/2022/03/14/nyc-washington-homeless-murders-shootings/7037900001/?gnt-cfr=1&gca-cat=p,200
https://cm.usatoday.com/site-feedback/?platform=Tangent-Desktop&url=https%3A%2F%2Fwww.usatoday.com%2Fstory%2Fnews%2Fnation%2F2023%2F06%2F28%2Fdaniel-penny-pleads-not-guilty-in-subway-chokehold-death-of-jordan-neely%2F70363815007%2F&marketName=usatoday&cta=Footer,200
https://www.usatoday.com/story/news/nation/2023/04/17/ralph-yarl-shooting-black-teen-shot-kansas-city-homeowner/11680548002/,200
https://cm.usatoday.com/site-feedback/?platform=Tangent-Desktop&url=https%3A%2F%2Fwww.usatoday.com%2Fstory%2Fnews%2Fnation%2F2023%2F06%2F28%2Fdaniel-penny-pleads-not-guilty-in-subway-chokehold-death-of-jordan-neely%2F70363815007%2F&marketName=usatoday&cta=Right-Rail,200
https://www.usatoday.com/picture-gallery/news/nation/2023/01/30/helping-people-experiencing-homelessness-mental-health-counselors/11150484002/,200
https://www.usatoday.com/story/news/nation/2022/11/29/homeless-new-york-involuntarily-hospitalized-mental-illness/10798815002/,200
https://www.usatoday.com/story/news/nation/2021/02/14/new-york-city-subway-knife-attacks-4-homeless-people-stabbed-2-die/4481437001/,200
https://login.usatoday.com/USAT-GUP/authenticate/?success-url=https%3A%2F%2Fwww.usatoday.com%2Fpicture-gallery%2Fnews%2Fpolitics%2F2025%2F02%2F11%2Fnew-york-city-mayor-eric-adams-photos%2F78411746007%2F&cancel-url=https%3A%2F%2Fwww.usatoday.com%2Fpicture-gallery%2Fnews%2Fpolitics%2F2025%2F02%2F11%2Fnew-york-city-mayor-eric-adams-photos%2F78411746007%2F&from-state=returning-user-get-redirect&cookies=,200
https://sportsdata.usatoday.com/football/nfl/teams/kansas-city-chiefs/339,200
https://cm.usatoday.com/site-feedback/?platform=Tangent-Desktop&url=https%3A%2F%2Fwww.usatoday.com%2Fstory%2Fnews%2Fnation%2F2022%2F11%2F29%2Fhomeless-new-york-involuntarily-hospitalized-mental-illness%2F10798815002%2F&marketName=usatoday&cta=Footer,200
https://cm.usatoday.com/site-feedback/?platform=Tangent-Desktop&url=https%3A%2F%2Fwww.usatoday.com%2Fstory%2Fnews%2Fnation%2F2022%2F11%2F29%2Fhomeless-new-york-involuntarily-hospitalized-mental-illness%2F10798815002%2F&marketName=usatoday&cta=Right-Rail,200
https://www.usatoday.com/story/news/nation/2022/03/14/homeless-men-shooting-new-york-city-washington-dc/7033149001/,200
https://cm.usatoday.com/site-feedback/?platform=Tangent-Desktop&url=https%3A%2F%2Fwww.usatoday.com%2Fstory%2Fnews%2Fnation%2F2021%2F02%2F14%2Fnew-york-city-subway-knife-attacks-4-homeless-people-stabbed-2-die%2F4481437001%2F&marketName=usatoday&cta=Footer,200
https://cm.usatoday.com/site-feedback/?platform=Tangent-Desktop&url=https%3A%2F%2Fwww.usatoday.com%2Fstory%2Fnews%2Fnation%2F2021%2F02%2F14%2Fnew-york-city-subway-knife-attacks-4-homeless-people-stabbed-2-die%2F4481437001%2F&marketName=usatoday&cta=Right-Rail,200
https://cm.usatoday.com/site-feedback/?platform=Tangent-Desktop&url=https%3A%2F%2Fwww.usatoday.com%2Fstory%2Fnews%2Fnation%2F2022%2F03%2F14%2Fhomeless-men-shooting-new-york-city-washington-dc%2F7033149001%2F&marketName=usatoday&cta=Footer,200
https://cm.usatoday.com/site-feedback/?platform=Tangent-Desktop&url=https%3A%2F%2Fwww.usatoday.com%2Fstory%2Fnews%2Fnation%2F2022%2F03%2F14%2Fhomeless-men-shooting-new-york-city-washington-dc%2F7033149001%2F&marketName=usatoday&cta=Right-Rail,200
https://www.usatoday.com/staff/2646700001/ndea-yanceybragg/,200
https://login.usatoday.com/USAT-GUP/authenticate/?success-url=https%3A%2F%2Fwww.usatoday.com%2Fstory%2Fnews%2Fnation%2F2023%2F06%2F28%2Fdaniel-penny-pleads-not-guilty-in-subway-chokehold-death-of-jordan-neely%2F70363815007%2F&cancel-url=https%3A%2F%2Fwww.usatoday.com%2Fstory%2Fnews%2Fnation%2F2023%2F06%2F28%2Fdaniel-penny-pleads-not-guilty-in-subway-chokehold-death-of-jordan-neely%2F70363815007%2F&from-state=returning-user-get-redirect&cookies=,200
https://www.usatoday.com/story/news/nation/2022/01/24/nyc-eric-adams-officer-killed-plan/6635149001/?gnt-cfr=1&gca-cat=p,200
https://www.usatoday.com/story/news/nation/2022/02/21/eric-adams-new-york-city-subway-violence-safety-plan-homelessness/6877425001/,200
https://login.usatoday.com/USAT-GUP/authenticate/?success-url=https%3A%2F%2Fwww.usatoday.com%2Fstory%2Fnews%2Fnation%2F2022%2F11%2F29%2Fhomeless-new-york-involuntarily-hospitalized-mental-illness%2F10798815002%2F&cancel-url=https%3A%2F%2Fwww.usatoday.com%2Fstory%2Fnews%2Fnation%2F2022%2F11%2F29%2Fhomeless-new-york-involuntarily-hospitalized-mental-illness%2F10798815002%2F&from-state=returning-user-get-redirect&cookies=,200
https://cm.usatoday.com/site-feedback/?platform=Tangent-Desktop&url=https%3A%2F%2Fwww.usatoday.com%2Fstory%2Fnews%2Fnation%2F2022%2F02%2F21%2Feric-adams-new-york-city-subway-violence-safety-plan-homelessness%2F6877425001%2F&marketName=usatoday&cta=Footer,200
https://cm.usatoday.com/site-feedback/?platform=Tangent-Desktop&url=https%3A%2F%2Fwww.usatoday.com%2Fstory%2Fnews%2Fnation%2F2022%2F02%2F21%2Feric-adams-new-york-city-subway-violence-safety-plan-homelessness%2F6877425001%2F&marketName=usatoday&cta=Right-Rail,200
https://sportsdata.usatoday.com/football/nfl/teams/kansas-city-chiefs/339/injuries,200
https://www.usatoday.com/story/news/nation/2021/07/23/nyc-mental-health-911-pilot-program-harlem/8053555002/,200
